laptop_time,raw_line
2025-12-09T16:15:49.008713,"1765296949.072,0.5555,1.000,-2.77,0.278,8,0.80"
2025-12-09T16:15:49.038702,"1765296949.102,0.5627,1.000,-2.90,0.281,8,0.80"
2025-12-09T16:15:49.071675,"1765296949.134,0.5670,1.000,-3.00,0.284,8,0.80"
2025-12-09T16:15:49.105744,"1765296949.169,0.5692,1.000,-2.96,0.285,8,0.80"
2025-12-09T16:15:49.141690,"1765296949.204,0.5877,1.000,-2.96,0.294,8,0.80"
2025-12-09T16:15:49.171681,"1765296949.234,0.5969,1.000,-3.06,0.298,8,0.80"
2025-12-09T16:15:49.206616,"1765296949.269,0.5976,1.000,-3.11,0.299,8,0.80"
2025-12-09T16:15:49.240762,"1765296949.304,0.5978,1.000,-3.10,0.299,8,0.80"
2025-12-09T16:15:49.270795,"1765296949.334,0.5927,1.000,-3.01,0.296,8,0.80"
2025-12-09T16:15:49.307405,"1765296949.369,0.5957,1.000,-2.84,0.298,8,0.80"
2025-12-09T16:15:49.339777,"1765296949.403,0.5453,1.000,-2.68,0.273,8,0.80"
2025-12-09T16:15:49.371694,"1765296949.434,0.5203,1.000,-2.63,0.260,8,0.80"
2025-12-09T16:15:49.404774,"1765296949.467,0.4957,1.000,-2.62,0.248,8,0.80"
2025-12-09T16:15:49.437735,"1765296949.501,0.4930,1.000,-2.63,0.247,8,0.80"
2025-12-09T16:15:49.475196,"1765296949.537,0.4934,1.000,-2.64,0.247,8,0.80"
2025-12-09T16:15:49.506821,"1765296949.570,0.4917,1.000,-2.65,0.246,8,0.80"
2025-12-09T16:15:49.541743,"1765296949.605,0.4903,1.000,-2.64,0.245,8,0.80"
2025-12-09T16:15:49.576728,"1765296949.639,0.4889,1.000,-2.60,0.244,8,0.80"
2025-12-09T16:15:49.605712,"1765296949.668,0.4833,0.667,-2.58,0.242,8,0.80"
2025-12-09T16:15:49.637744,"1765296949.701,0.4758,0.667,-2.60,0.238,8,0.80"
2025-12-09T16:15:49.673433,"1765296949.734,0.4748,0.667,-2.65,0.237,8,0.80"
2025-12-09T16:15:49.705729,"1765296949.769,0.4743,0.667,-2.67,0.237,8,0.80"
2025-12-09T16:15:49.739992,"1765296949.802,0.4703,0.667,-2.67,0.235,8,0.80"
2025-12-09T16:15:49.770774,"1765296949.834,0.4656,0.667,-2.68,0.233,8,0.80"
2025-12-09T16:15:49.806406,"1765296949.867,0.4497,0.667,-2.69,0.225,8,0.80"
2025-12-09T16:15:49.837715,"1765296949.901,0.4486,0.667,-2.72,0.224,8,0.80"
2025-12-09T16:15:49.870755,"1765296949.934,0.4285,0.667,-2.74,0.214,8,0.80"
2025-12-09T16:15:49.905697,"1765296949.969,0.4046,0.667,-2.77,0.202,8,0.80"
2025-12-09T16:15:49.939776,"1765296950.003,0.3685,0.667,-2.77,0.184,8,0.80"
2025-12-09T16:15:49.970731,"1765296950.034,0.3257,0.667,-2.75,0.163,8,0.80"
2025-12-09T16:15:50.003769,"1765296950.067,0.3197,0.667,-2.75,0.160,8,0.80"
2025-12-09T16:15:50.037747,"1765296950.100,0.3063,0.667,-2.75,0.153,8,0.80"
2025-12-09T16:15:50.070725,"1765296950.134,0.2966,0.667,-2.75,0.148,8,0.80"
2025-12-09T16:15:50.105697,"1765296950.169,0.2876,0.667,-2.76,0.144,8,0.80"
2025-12-09T16:15:50.147203,"1765296950.205,0.2448,0.667,-2.76,0.122,8,0.80"
2025-12-09T16:15:50.173682,"1765296950.236,0.2181,0.667,-2.76,0.109,8,0.80"
2025-12-09T16:15:50.204697,"1765296950.268,0.2137,0.667,-2.77,0.107,8,0.80"
2025-12-09T16:15:50.237687,"1765296950.300,0.2150,0.667,-2.78,0.107,8,0.80"
2025-12-09T16:15:50.270699,"1765296950.334,0.2024,0.667,-2.79,0.101,8,0.80"
2025-12-09T16:15:50.305724,"1765296950.369,0.1593,0.667,-2.79,0.080,8,0.80"
2025-12-09T16:15:50.339714,"1765296950.403,0.1164,0.667,-2.79,0.058,8,0.80"
